image,class,split,spai
synthbuster/glide/r1d1445b6t.png,1,test,0.8198856711387634
synthbuster/glide/r0200a7a6t.png,1,test,0.974867582321167
synthbuster/glide/r06743f8ft.png,1,test,0.6294401288032532
synthbuster/glide/r1f3e6681t.png,1,test,1.0
synthbuster/glide/r181dd93dt.png,1,test,1.0
synthbuster/glide/r0c764979t.png,1,test,0.1381177008152008
synthbuster/glide/r1565a7e7t.png,1,test,1.0
synthbuster/glide/r1a9de6e9t.png,1,test,0.9731664061546326
synthbuster/glide/r0207a52ct.png,1,test,1.0
synthbuster/glide/r14289905t.png,1,test,1.0
synthbuster/glide/r031917act.png,1,test,0.9999996423721313
synthbuster/glide/r18302db2t.png,1,test,0.6784235835075378
synthbuster/glide/r085a5f53t.png,1,test,0.02803901582956314
synthbuster/glide/r1b57dbb2t.png,1,test,1.0
synthbuster/glide/r09efa609t.png,1,test,1.0
synthbuster/glide/r07e242b7t.png,1,test,1.0
synthbuster/glide/r0c3a8ea0t.png,1,test,1.0
synthbuster/glide/r03cef811t.png,1,test,0.08246360719203949
synthbuster/glide/r02897203t.png,1,test,0.8895095586776733
synthbuster/glide/r1a8d7a86t.png,1,test,0.09256401658058167
synthbuster/glide/r1b61c7b1t.png,1,test,1.0
synthbuster/glide/r047aa954t.png,1,test,0.9995713829994202
synthbuster/glide/r08d2b4dat.png,1,test,1.0
synthbuster/glide/r09488b39t.png,1,test,0.291036456823349
synthbuster/glide/r08307e1at.png,1,test,0.9999969005584717
synthbuster/glide/r191488c6t.png,1,test,1.0
synthbuster/glide/r01559391t.png,1,test,0.9999831914901733
synthbuster/glide/r09670876t.png,1,test,1.0
synthbuster/glide/r0c7fcc38t.png,1,test,1.0
synthbuster/glide/r1bc3a653t.png,1,test,1.0
synthbuster/glide/r02b3a1ddt.png,1,test,1.0
synthbuster/glide/r0f8a1531t.png,1,test,1.0
synthbuster/glide/r16422663t.png,1,test,1.0
synthbuster/glide/r1ca6cc12t.png,1,test,0.8940613865852356
synthbuster/glide/r0287344at.png,1,test,1.0
synthbuster/glide/r0c0d0adct.png,1,test,0.0642717257142067
synthbuster/glide/r1d1cf607t.png,1,test,0.9999995231628418
synthbuster/glide/r06c4bcb9t.png,1,test,0.9986880421638489
synthbuster/glide/r0e965ba7t.png,1,test,1.0
synthbuster/glide/r0f24ca4dt.png,1,test,1.0
synthbuster/glide/r177dd68et.png,1,test,1.0
synthbuster/glide/r1ceba29dt.png,1,test,0.01468801498413086
synthbuster/glide/r12f02af5t.png,1,test,1.0
synthbuster/glide/r1af60295t.png,1,test,0.999735414981842
synthbuster/glide/r075baf3ct.png,1,test,0.4712538421154022
synthbuster/glide/r07f99a1at.png,1,test,0.008845900185406208
synthbuster/glide/r16654024t.png,1,test,0.9938515424728394
synthbuster/glide/r179ed8d7t.png,1,test,0.9999823570251465
synthbuster/glide/r0341853dt.png,1,test,0.9999626874923706
synthbuster/glide/r1655a008t.png,1,test,0.9999998807907104
synthbuster/glide/r0fbe1b0ft.png,1,test,1.0
synthbuster/glide/r1aa63558t.png,1,test,1.0
synthbuster/glide/r182ed662t.png,1,test,0.9999998807907104
synthbuster/glide/r0b50b69ct.png,1,test,0.927946150302887
synthbuster/glide/r0f1a3f00t.png,1,test,0.9999998807907104
synthbuster/glide/r17fe8532t.png,1,test,0.9752654433250427
synthbuster/glide/r1234de87t.png,1,test,5.193549842455547e-18
synthbuster/glide/r13a16a0at.png,1,test,1.0
synthbuster/glide/r1bf00696t.png,1,test,1.0
synthbuster/glide/r041c02cat.png,1,test,0.9987941980361938
synthbuster/glide/r06836fdat.png,1,test,1.0
synthbuster/glide/r1683028at.png,1,test,1.0
synthbuster/glide/r0b6e4254t.png,1,test,0.9999476671218872
synthbuster/glide/r11850456t.png,1,test,0.8587348461151123
synthbuster/glide/r16da5576t.png,1,test,1.0
synthbuster/glide/r010cb248t.png,1,test,1.0
synthbuster/glide/r19c9183at.png,1,test,0.9998507499694824
synthbuster/glide/r0a3c52a0t.png,1,test,1.0
synthbuster/glide/r173ee7e8t.png,1,test,1.0
synthbuster/glide/r050e1024t.png,1,test,0.9975528120994568
synthbuster/glide/r19183258t.png,1,test,1.0
synthbuster/glide/r05ac4560t.png,1,test,1.0
synthbuster/glide/r1df374c1t.png,1,test,1.0
synthbuster/glide/r02f9f53et.png,1,test,2.4725017055970966e-07
synthbuster/glide/r17afaaa1t.png,1,test,1.0
synthbuster/glide/r04c566a0t.png,1,test,0.999995231628418
synthbuster/glide/r09f764ect.png,1,test,0.8260817527770996
synthbuster/glide/r1f2c2acft.png,1,test,3.1126685371418716e-06
synthbuster/glide/r108ba35et.png,1,test,0.9999998807907104
synthbuster/glide/r102b4aa4t.png,1,test,1.0
synthbuster/glide/r1e52a39dt.png,1,test,1.0
synthbuster/glide/r0ebdd2d2t.png,1,test,0.9999985694885254
synthbuster/glide/r00816405t.png,1,test,0.9997689127922058
synthbuster/glide/r05a7750et.png,1,test,0.9999942779541016
synthbuster/glide/r0a0852c6t.png,1,test,0.591343104839325
synthbuster/glide/r09a60f63t.png,1,test,0.9999709129333496
synthbuster/glide/r185929e9t.png,1,test,1.0
synthbuster/glide/r1a9acd94t.png,1,test,1.0
synthbuster/glide/r1328ee94t.png,1,test,0.9999982118606567
synthbuster/glide/r0428df0ct.png,1,test,1.0
synthbuster/glide/r085bdbe2t.png,1,test,0.9999936819076538
synthbuster/glide/r162b2209t.png,1,test,0.04296015948057175
synthbuster/glide/r096982ddt.png,1,test,1.0
synthbuster/glide/r12a97b08t.png,1,test,0.9991921782493591
synthbuster/glide/r1594b4b3t.png,1,test,1.0
synthbuster/glide/r1aa53167t.png,1,test,1.0
synthbuster/glide/r1dea56e5t.png,1,test,1.0
synthbuster/glide/r012b0f30t.png,1,test,0.9999121427536011
synthbuster/glide/r1372056ct.png,1,test,0.8959773778915405
synthbuster/glide/r186c09e4t.png,1,test,1.0
synthbuster/glide/r029afdb0t.png,1,test,0.998343825340271
synthbuster/glide/r042d7b17t.png,1,test,1.0
synthbuster/glide/r0417f5e3t.png,1,test,1.0
synthbuster/glide/r0ebb0bb4t.png,1,test,1.0
synthbuster/glide/r1824034et.png,1,test,1.0
synthbuster/glide/r1dbef145t.png,1,test,0.9999761581420898
synthbuster/glide/r0fa077bet.png,1,test,0.9999970197677612
synthbuster/glide/r175da907t.png,1,test,1.0
synthbuster/glide/r13a5bb6bt.png,1,test,1.0
synthbuster/glide/r0b59fc2bt.png,1,test,1.0
synthbuster/glide/r1934e29ft.png,1,test,0.9999996423721313
synthbuster/glide/r0ae68527t.png,1,test,1.0
synthbuster/glide/r1b177fe1t.png,1,test,0.9999988079071045
synthbuster/glide/r1a0f5585t.png,1,test,1.0
synthbuster/glide/r12d4cabat.png,1,test,0.9999915361404419
synthbuster/glide/r1f1178cet.png,1,test,1.0
synthbuster/glide/r11b292cbt.png,1,test,0.048947300761938095
synthbuster/glide/r0a42c0f6t.png,1,test,1.0
synthbuster/glide/r116ce066t.png,1,test,0.7792490124702454
synthbuster/glide/r06b7849at.png,1,test,0.999998927116394
synthbuster/glide/r1419078bt.png,1,test,0.9806022644042969
synthbuster/glide/r0d203f37t.png,1,test,0.9213746786117554
synthbuster/glide/r00b8d4a2t.png,1,test,0.9013150930404663
synthbuster/glide/r1d79b6e7t.png,1,test,0.9999213218688965
synthbuster/glide/r1d527f65t.png,1,test,0.9999998807907104
synthbuster/glide/r1e3303ebt.png,1,test,1.0
synthbuster/glide/r08276bf9t.png,1,test,0.9999986886978149
synthbuster/glide/r006b0e4bt.png,1,test,0.9962977766990662
synthbuster/glide/r05718fd6t.png,1,test,1.0
synthbuster/glide/r1e14f45ct.png,1,test,0.7611903548240662
synthbuster/glide/r05243256t.png,1,test,0.999538779258728
synthbuster/glide/r0773471dt.png,1,test,0.9768691658973694
synthbuster/glide/r1618da9dt.png,1,test,0.9999998807907104
synthbuster/glide/r0b5a3035t.png,1,test,4.426239641475149e-08
synthbuster/glide/r1218b33at.png,1,test,0.9999256134033203
synthbuster/glide/r0c2fb2a1t.png,1,test,1.0
synthbuster/glide/r09a992e9t.png,1,test,0.9999847412109375
synthbuster/glide/r1ef16e0dt.png,1,test,0.30377477407455444
synthbuster/glide/r1580c37ft.png,1,test,0.9993858337402344
synthbuster/glide/r0676c50at.png,1,test,1.0
synthbuster/glide/r1ad2de34t.png,1,test,0.9959427714347839
synthbuster/glide/r1a485a99t.png,1,test,1.0
synthbuster/glide/r07c51648t.png,1,test,1.0
synthbuster/glide/r057282fet.png,1,test,1.0
synthbuster/glide/r002fc3e2t.png,1,test,0.9643153548240662
synthbuster/glide/r1aa4cc99t.png,1,test,0.12466754764318466
synthbuster/glide/r1ead3024t.png,1,test,1.0
synthbuster/glide/r13c7e92dt.png,1,test,0.9990614056587219
synthbuster/glide/r0ab7202ft.png,1,test,1.0
synthbuster/glide/r1dbe1b11t.png,1,test,1.0
