image,class,split,spai
flux/ComfyUI_08628_.png,1,test,1.0
flux/ComfyUI_09583_.png,1,test,0.9999979734420776
flux/ComfyUI_11102_.png,1,test,0.9974658489227295
flux/ComfyUI_10912_.png,1,test,1.0
flux/ComfyUI_10506_.png,1,test,0.9996683597564697
flux/ComfyUI_13145_.png,1,test,0.9637039303779602
flux/ComfyUI_11253_.png,1,test,0.9999747276306152
flux/ComfyUI_11586_.png,1,test,0.9651026129722595
flux/ComfyUI_11257_.png,1,test,0.2833026647567749
flux/ComfyUI_09404_.png,1,test,1.0
flux/ComfyUI_07618_.png,1,test,0.999992847442627
flux/ComfyUI_11775_.png,1,test,0.61180180311203
flux/ComfyUI_10258_.png,1,test,0.8766793608665466
flux/ComfyUI_09823_.png,1,test,0.45306023955345154
flux/ComfyUI_09714_.png,1,test,1.0
flux/ComfyUI_09256_.png,1,test,0.9999921321868896
flux/ComfyUI_10465_.png,1,test,0.12768897414207458
flux/ComfyUI_07568_.png,1,test,0.9999855756759644
flux/ComfyUI_09661_.png,1,test,0.9867996573448181
flux/ComfyUI_07545_.png,1,test,1.0
flux/ComfyUI_08170_.png,1,test,0.836753249168396
flux/ComfyUI_09202_.png,1,test,0.9255239963531494
flux/ComfyUI_11690_.png,1,test,0.9999998807907104
flux/ComfyUI_12273_.png,1,test,0.9999709129333496
flux/ComfyUI_12110_.png,1,test,0.9999598264694214
flux/ComfyUI_12797_.png,1,test,1.0
flux/ComfyUI_10375_.png,1,test,1.0
flux/ComfyUI_11570_.png,1,test,0.9999532699584961
flux/ComfyUI_10297_.png,1,test,0.999854564666748
flux/ComfyUI_11304_.png,1,test,0.4648924171924591
flux/ComfyUI_10269_.png,1,test,0.6431646943092346
flux/ComfyUI_09060_.png,1,test,0.9999992847442627
flux/ComfyUI_08617_.png,1,test,0.9724161028862
flux/ComfyUI_09107_.png,1,test,0.9860478639602661
flux/ComfyUI_10900_.png,1,test,0.9963686466217041
flux/ComfyUI_11357_.png,1,test,0.637503981590271
flux/ComfyUI_10666_.png,1,test,0.9999709129333496
