image,class,split
FODB/D09_Samsung_GalaxyS4mini_1/instagram/D09_img_instagram_0031.png,0,test
FODB/D09_Samsung_GalaxyS4mini_1/facebook/D09_img_facebook_0096.png,0,test
FODB/D05_Apple_iPhone6s_1/twitter/D05_img_twitter_0031.png,0,test
FODB/D12_Samsung_GalaxyStar5280_1/whatsapp/D12_img_whatsapp_0103.png,0,test
FODB/D26_Huawei_P20lite_1/instagram/D26_img_instagram_0075.png,0,test
FODB/D22_BQ_AquarisX_1/telegram/D22_img_telegram_0107.png,0,test
FODB/D10_Samsung_GalaxyJ1_1/whatsapp/D10_img_whatsapp_0010.png,0,test
FODB/D26_Huawei_P20lite_1/whatsapp/D26_img_whatsapp_0024.png,0,test
FODB/D26_Huawei_P20lite_1/telegram/D26_img_telegram_0008.png,0,test
FODB/D21_Google_Nexus5_1/telegram/D21_img_telegram_0110.png,0,test
FODB/D13_Sony_XperiaE5_1/instagram/D13_img_instagram_0008.png,0,test
FODB/D20_Google_Pixel3_1/twitter/D20_img_twitter_0003.png,0,test
FODB/D06_LG_G6_1/instagram/D06_img_instagram_0115.png,0,test
FODB/D23_Huawei_P9lite_1/facebook/D23_img_facebook_0106.png,0,test
FODB/D26_Huawei_P20lite_1/instagram/D26_img_instagram_0079.png,0,test
FODB/D01_Motorola_E3_1/instagram/D01_img_instagram_0083.png,0,test
FODB/D11_Samsung_GalaxyJ3_1/whatsapp/D11_img_whatsapp_0119.png,0,test
FODB/D19_Apple_iPhone8Plus_1/orig/D19_img_orig_0069.png,0,test
FODB/D09_Samsung_GalaxyS4mini_1/facebook/D09_img_facebook_0104.png,0,test
FODB/D16_Samsung_GalaxyA6_2/telegram/D16_img_telegram_0095.png,0,test
FODB/D18_Samsung_GalaxyS4_1/twitter/D18_img_twitter_0030.png,0,test
FODB/D12_Samsung_GalaxyStar5280_1/whatsapp/D12_img_whatsapp_0050.png,0,test
FODB/D25_Huawei_P9lite_2/orig/D25_img_orig_0097.png,0,test
FODB/D08_Motorola_G8Plus_1/instagram/D08_img_instagram_0016.png,0,test
FODB/D07_Motorola_Z2Play_1/orig/D07_img_orig_0068.png,0,test
FODB/D04_LG_G3_1/instagram/D04_img_instagram_0075.png,0,test
FODB/D05_Apple_iPhone6s_1/twitter/D05_img_twitter_0059.png,0,test
FODB/D01_Motorola_E3_1/facebook/D01_img_facebook_0114.png,0,test
FODB/D23_Huawei_P9lite_1/facebook/D23_img_facebook_0080.png,0,test
FODB/D21_Google_Nexus5_1/telegram/D21_img_telegram_0141.png,0,test
FODB/D03_Wiko_Lenny2_1/twitter/D03_img_twitter_0107.png,0,test
FODB/D06_LG_G6_1/instagram/D06_img_instagram_0064.png,0,test
FODB/D22_BQ_AquarisX_1/twitter/D22_img_twitter_0045.png,0,test
FODB/D07_Motorola_Z2Play_1/orig/D07_img_orig_0056.png,0,test
