image,class,split
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00052030.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00091934.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00084060.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00088897.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00046939.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00000817.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00024422.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00070404.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00051319.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00096299.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00033140.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00028538.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00044445.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00062175.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00024267.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00067255.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00084318.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00096177.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00091125.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00035775.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00006928.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00011287.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00065722.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00095466.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00076173.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00074029.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00049377.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00049125.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00083525.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00020705.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00068747.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00085899.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00022913.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00015557.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00026518.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00092213.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00035595.png,0,test
ImageNet/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00041259.png,0,test
