image,class,split,spai
synthbuster/glide/r1d1445b6t.png,1,test,0.6795031428337097
synthbuster/glide/r0200a7a6t.png,1,test,0.8741284608840942
synthbuster/glide/r06743f8ft.png,1,test,0.998650848865509
synthbuster/glide/r1f3e6681t.png,1,test,1.0
synthbuster/glide/r181dd93dt.png,1,test,1.0
synthbuster/glide/r0c764979t.png,1,test,4.1566561748140884e-08
synthbuster/glide/r1565a7e7t.png,1,test,0.23551258444786072
synthbuster/glide/r1a9de6e9t.png,1,test,1.0
synthbuster/glide/r0207a52ct.png,1,test,0.9846011400222778
synthbuster/glide/r14289905t.png,1,test,1.0
synthbuster/glide/r031917act.png,1,test,0.40898069739341736
synthbuster/glide/r18302db2t.png,1,test,0.030183857306838036
synthbuster/glide/r085a5f53t.png,1,test,0.3939584493637085
synthbuster/glide/r1b57dbb2t.png,1,test,1.0
synthbuster/glide/r09efa609t.png,1,test,1.0
synthbuster/glide/r07e242b7t.png,1,test,0.9999837875366211
synthbuster/glide/r0c3a8ea0t.png,1,test,1.0
synthbuster/glide/r03cef811t.png,1,test,0.32172900438308716
synthbuster/glide/r02897203t.png,1,test,0.9891840219497681
synthbuster/glide/r1a8d7a86t.png,1,test,1.2059520806687713e-26
synthbuster/glide/r1b61c7b1t.png,1,test,1.0
synthbuster/glide/r047aa954t.png,1,test,0.013668524101376534
synthbuster/glide/r08d2b4dat.png,1,test,0.9980792999267578
synthbuster/glide/r09488b39t.png,1,test,0.8907206058502197
synthbuster/glide/r08307e1at.png,1,test,0.9978228807449341
synthbuster/glide/r191488c6t.png,1,test,0.9979183077812195
synthbuster/glide/r01559391t.png,1,test,0.367439866065979
synthbuster/glide/r09670876t.png,1,test,1.0
synthbuster/glide/r0c7fcc38t.png,1,test,0.9880924224853516
synthbuster/glide/r1bc3a653t.png,1,test,1.0
synthbuster/glide/r02b3a1ddt.png,1,test,1.0
synthbuster/glide/r0f8a1531t.png,1,test,1.0
synthbuster/glide/r16422663t.png,1,test,1.0
synthbuster/glide/r1ca6cc12t.png,1,test,0.999998927116394
synthbuster/glide/r0287344at.png,1,test,0.9999780654907227
synthbuster/glide/r0c0d0adct.png,1,test,0.016753947362303734
synthbuster/glide/r1d1cf607t.png,1,test,0.590900719165802
synthbuster/glide/r06c4bcb9t.png,1,test,0.9572761654853821
synthbuster/glide/r0e965ba7t.png,1,test,0.19814985990524292
synthbuster/glide/r0f24ca4dt.png,1,test,0.9994543194770813
synthbuster/glide/r177dd68et.png,1,test,1.0
synthbuster/glide/r1ceba29dt.png,1,test,0.4980393350124359
synthbuster/glide/r12f02af5t.png,1,test,0.721907377243042
synthbuster/glide/r1af60295t.png,1,test,6.7298806659564105e-18
synthbuster/glide/r075baf3ct.png,1,test,0.9999152421951294
synthbuster/glide/r07f99a1at.png,1,test,0.257851243019104
synthbuster/glide/r16654024t.png,1,test,1.0
synthbuster/glide/r179ed8d7t.png,1,test,0.9999998807907104
synthbuster/glide/r0341853dt.png,1,test,0.533730685710907
synthbuster/glide/r1655a008t.png,1,test,0.8484100103378296
synthbuster/glide/r0fbe1b0ft.png,1,test,0.9999178647994995
synthbuster/glide/r1aa63558t.png,1,test,1.0
synthbuster/glide/r182ed662t.png,1,test,1.0
synthbuster/glide/r0b50b69ct.png,1,test,0.023852059617638588
synthbuster/glide/r0f1a3f00t.png,1,test,0.009317359887063503
synthbuster/glide/r17fe8532t.png,1,test,0.5660441517829895
synthbuster/glide/r1234de87t.png,1,test,0.7606374621391296
synthbuster/glide/r13a16a0at.png,1,test,0.9999786615371704
synthbuster/glide/r1bf00696t.png,1,test,0.8765561580657959
synthbuster/glide/r041c02cat.png,1,test,1.5730031009297818e-05
synthbuster/glide/r06836fdat.png,1,test,0.82826167345047
synthbuster/glide/r1683028at.png,1,test,1.0
synthbuster/glide/r0b6e4254t.png,1,test,0.9999996423721313
synthbuster/glide/r11850456t.png,1,test,3.234835821785964e-05
synthbuster/glide/r16da5576t.png,1,test,1.0
synthbuster/glide/r010cb248t.png,1,test,1.0
synthbuster/glide/r19c9183at.png,1,test,1.0
synthbuster/glide/r0a3c52a0t.png,1,test,1.0
synthbuster/glide/r173ee7e8t.png,1,test,1.0
synthbuster/glide/r050e1024t.png,1,test,0.9473857283592224
synthbuster/glide/r19183258t.png,1,test,0.9999741315841675
synthbuster/glide/r05ac4560t.png,1,test,0.9999998807907104
synthbuster/glide/r1df374c1t.png,1,test,0.9957988858222961
synthbuster/glide/r02f9f53et.png,1,test,8.90006252351298e-22
synthbuster/glide/r17afaaa1t.png,1,test,0.9999984502792358
synthbuster/glide/r04c566a0t.png,1,test,0.8018617630004883
synthbuster/glide/r09f764ect.png,1,test,0.605775773525238
synthbuster/glide/r1f2c2acft.png,1,test,4.416130655604533e-11
synthbuster/glide/r108ba35et.png,1,test,1.0
synthbuster/glide/r102b4aa4t.png,1,test,0.8622374534606934
synthbuster/glide/r1e52a39dt.png,1,test,1.0
synthbuster/glide/r0ebdd2d2t.png,1,test,6.009933713357896e-06
synthbuster/glide/r00816405t.png,1,test,0.9997023940086365
synthbuster/glide/r05a7750et.png,1,test,1.0
synthbuster/glide/r0a0852c6t.png,1,test,0.9918679594993591
synthbuster/glide/r09a60f63t.png,1,test,0.9995473027229309
synthbuster/glide/r185929e9t.png,1,test,0.9999998807907104
synthbuster/glide/r1a9acd94t.png,1,test,0.8893198370933533
synthbuster/glide/r1328ee94t.png,1,test,0.9596068859100342
synthbuster/glide/r0428df0ct.png,1,test,1.0
synthbuster/glide/r085bdbe2t.png,1,test,1.0
synthbuster/glide/r162b2209t.png,1,test,0.05756736174225807
synthbuster/glide/r096982ddt.png,1,test,0.9961819648742676
synthbuster/glide/r12a97b08t.png,1,test,0.9999997615814209
synthbuster/glide/r1594b4b3t.png,1,test,0.9999361038208008
synthbuster/glide/r1aa53167t.png,1,test,0.9992185831069946
synthbuster/glide/r1dea56e5t.png,1,test,1.0
